corpus,ckpt,arm,seed,eval_sub,q,skew,setting,n,prior,eer,legacy_eer,auc,accuracy,balanced_accuracy,fpr,fnr,oracle_accuracy,threshold_gap,threshold,exact_one_pct,near_one_pct,largest_tie_pct,n_unique
itw,ssl_aasist_wavefake,ours_fixed,0,0,0.02,0.05,available_pool,21014,0.0500142762,5.039322747,5.041069556,0.9856140616,96.35481108,93.70974743,3.351199719,9.229305423,97.43028457,1.075473494,0.5,0,0,1.717902351,1282
itw,ssl_aasist_wavefake,ours_fixed,0,0,0.02,0.05,disjoint_eval,13014,0.05071461503,4.980254498,4.989072365,0.9856605761,96.31934839,93.2567663,3.334952242,10.15151515,97.42584909,1.106500692,0.5,0,0,1.759643461,1064
itw,ssl_aasist_wavefake,ours_fixed,0,0,0.02,0.1,available_pool,22181,0.09999549164,5.039322747,5.021915657,0.9857621519,95.9289482,93.9711347,3.581626008,8.476104599,96.34822596,0.4192777602,0.5,0,0,1.541860151,1405
itw,ssl_aasist_wavefake,ours_fixed,0,0,0.02,0.1,disjoint_eval,14181,0.1019674212,4.979253112,4.982755728,0.9862442784,96.07220929,93.95096664,3.384373773,8.713692946,96.47415556,0.4019462661,0.5,0,0,1.579578309,1176
itw,ssl_aasist_wavefake,ours_fixed,0,0,0.02,0.9,available_pool,13129,0.8999923833,5.039669946,5.035332318,0.9860997919,97.75306573,93.67431551,11.42421935,1.227149628,97.92063371,0.1675679793,0.5,0,0,2.422118973,1181
itw,ssl_aasist_wavefake,ours_fixed,0,0,0.02,0.9,disjoint_eval,5129,0.8953012283,4.841713222,4.859881001,0.9887690275,97.77734451,93.9076501,10.98696462,1.197735192,97.89432638,0.1169818678,0.5,0,0,2.476116202,741
itw,ssl_aasist_wavefake,ours_fixed,0,0,0.02,0.95,available_pool,12438,0.9499919601,4.578537576,4.540072647,0.989937686,98.60106126,92.48597738,14.30868167,0.7193635748,98.7698987,0.1688374337,0.5,0,0,2.500401994,966
itw,ssl_aasist_wavefake,ours_fixed,0,0,0.02,0.95,disjoint_eval,4438,0.9529067147,3.615235636,3.710990755,0.9946976957,98.85083371,93.71173748,11.96172249,0.6148025538,99.07616043,0.2253267237,0.5,0,0,2.591257323,550
itw,ssl_aasist_wavefake,ours_fixed,0,0,0.02,0.97,available_pool,12181,0.9700353009,3.909310033,3.877016073,0.9900084399,98.58796486,93.29820953,12.32876712,1.074813812,99.08874477,0.5007799031,0.5,0,0,2.569575569,919
itw,ssl_aasist_wavefake,ours_fixed,0,0,0.02,0.97,disjoint_eval,4181,0.9703420234,4.838709677,4.810284097,0.9892290903,98.63668979,93.82489047,11.29032258,1.059896475,99.21071514,0.5740253528,0.5,0,0,2.630949534,512
itw,ssl_aasist_wavefake,ours_fixed,0,0,0.06,0.01,available_pool,20165,0.01001735681,5.20963783,5.327591192,0.9869253168,92.05554178,94.5174563,7.994790362,2.97029703,99.12224151,7.066699727,0.5,0,0,0.9471857178,1758
itw,ssl_aasist_wavefake,ours_fixed,0,0,0.06,0.01,disjoint_eval,12165,0.009453349774,4.743115495,4.547357027,0.9878170666,91.96876284,94.22352517,8.074688797,3.47826087,99.15330867,7.184545828,0.5,0,0,0.978216194,1421
itw,ssl_aasist_wavefake,ours_fixed,0,0,0.08,0.97,available_pool,12181,0.9700353009,4.657534247,4.660351416,0.9892927862,92.49651096,95.07032489,2.191780822,7.667569397,99.0066497,6.510138741,0.5,0,0,0.7470651014,1540
itw,ssl_aasist_wavefake,ours_fixed,0,0,0.08,0.97,disjoint_eval,4181,0.9703420234,5.501076298,5.570916854,0.9885741093,92.51375269,94.96976552,2.419354839,7.641114124,99.04329108,6.529538388,0.5,0,0,1.004544367,907
itw,ssl_aasist_wavefake,ours_fixed,0,0,0.11,0.01,available_pool,20165,0.01001735681,5.211726384,5.325086559,0.9867543321,81.45797173,90.63517507,18.72964985,0,99.1272006,17.66922886,0.5,0,0,0.451276965,2608
itw,ssl_aasist_wavefake,ours_fixed,0,0,0.11,0.01,disjoint_eval,12165,0.009453349774,4.949884348,5.073425943,0.9875644958,81.33990958,90.58091286,18.83817427,0,99.15330867,17.8133991,0.5,0,0,0.4767776408,2197
itw,ssl_aasist_wavefake,ours_fixed,0,0,0.13,0.97,available_pool,12181,0.9700353009,4.931506849,4.92428423,0.9879101706,85.39528774,91.67554326,1.643835616,15.00507786,98.8835071,13.48821936,0.5,0,0,0.607503489,2058
itw,ssl_aasist_wavefake,ours_fixed,0,0,0.13,0.97,disjoint_eval,4181,0.9703420234,6.553456111,6.504090898,0.9867980074,85.24276489,91.22315472,2.419354839,15.13433572,98.87586702,13.63310213,0.5,0,0,0.6457785219,1211
itw,ssl_aasist_wavefake,ours_fixed,0,0,0.15,0.01,available_pool,20165,0.01001735681,5.255803471,5.34011436,0.9869212251,70.95462435,85.33036117,29.33927766,0,99.12224151,28.16761716,0.5,0,0,0.3025043392,2944
itw,ssl_aasist_wavefake,ours_fixed,0,0,0.15,0.01,disjoint_eval,12165,0.009453349774,5.132673267,5.173011005,0.9876684106,70.78503905,85.25311203,29.49377593,0,99.14508837,28.36004932,0.5,0,0,0.3205918619,2477
itw,ssl_aasist_wavefake,ours_fixed,0,0,0.17,0.97,available_pool,12181,0.9700353009,4.931506849,4.936978882,0.9867317127,79.61579509,88.96204125,1.095890411,20.98002708,98.71931697,19.10352188,0.5,0,0,0.4433133569,2280
itw,ssl_aasist_wavefake,ours_fixed,0,0,0.17,0.97,disjoint_eval,4181,0.9703420234,6.736353078,6.602685919,0.9856033379,79.62209998,88.71782741,1.612903226,20.95144195,98.7562784,19.13417843,0.5,0,0,0.4783544607,1382
itw,ssl_aasist_wavefake,ours_fixed,0,0,0.19,0.01,available_pool,20165,0.01001735681,5.187818684,5.077561806,0.9866883685,62.42995289,81.02489606,37.95020788,0,99.11728242,36.68732953,0.5,0,0,0.2330771138,3097
itw,ssl_aasist_wavefake,ours_fixed,0,0,0.19,0.01,disjoint_eval,12165,0.009453349774,5.03030303,5.114919719,0.9875569186,62.47431155,81.05809129,37.88381743,0,99.14508837,36.67077682,0.5,0,0,0.2301685162,2651
itw,ssl_aasist_wavefake,ours_fixed,0,0,0.1,0.01,available_pool,20165,0.01001735681,5.103268981,5.029973768,0.9868633209,84.25985619,92.05029304,15.89941392,0,99.11728242,14.85742623,0.5,0,0,0.5008678403,2479
itw,ssl_aasist_wavefake,ours_fixed,0,0,0.1,0.01,disjoint_eval,12165,0.009453349774,4.828990228,5.019484034,0.9877001624,84.06905055,91.95850622,16.08298755,0,99.14508837,15.07603781,0.5,0,0,0.542540074,2032
itw,ssl_aasist_wavefake,ours_fixed,0,0,0.1,0.02,available_pool,20370,0.01998036328,5.120112222,5.137083457,0.9864088244,84.16789396,91.80221124,16.14987727,0.2457002457,98.51742759,14.34953363,0.5,0,0,0.5105547374,2478
itw,ssl_aasist_wavefake,ours_fixed,0,0,0.1,0.02,disjoint_eval,12370,0.01907841552,4.972209704,5.023005814,0.9864007984,84.23605497,91.75698346,16.06230427,0.4237288136,98.52061439,14.28455942,0.5,0,0,0.5012126112,2051
itw,ssl_aasist_wavefake,ours_fixed,0,0,0.1,0.05,available_pool,21014,0.0500142762,5.113341409,5.123708166,0.9858628091,91.74835824,94.57530685,8.565846817,2.283539486,97.32559246,5.577234225,0.5,0,0,0.8089844865,1856
itw,ssl_aasist_wavefake,ours_fixed,0,0,0.1,0.05,disjoint_eval,13014,0.05071461503,5.115751983,5.133633567,0.985952409,91.7934532,94.74527941,8.539744212,1.96969697,97.2875365,5.494083295,0.5,0,0,0.8452435838,1548
itw,ssl_aasist_wavefake,ours_fixed,0,0,0.1,0.1,available_pool,22181,0.09999549164,4.955479581,4.956794055,0.9858247225,95.82976421,94.49714049,3.837098632,7.168620379,96.32568414,0.4959199315,0.5,0,0,1.45169289,1408
itw,ssl_aasist_wavefake,ours_fixed,0,0,0.1,0.1,disjoint_eval,14181,0.1019674212,4.840940526,4.831149493,0.9862602166,95.94527889,94.43203052,3.667059285,7.468879668,96.4459488,0.5006699104,0.5,0,0,1.452647909,1170
itw,ssl_aasist_wavefake,ours_fixed,0,0,0.1,0.9,available_pool,13129,0.8999923833,5.255140899,5.255363273,0.9853036932,95.92505141,94.99433688,6.169078446,3.8422478,97.82161627,1.896564856,0.5,0,0,1.454794729,1324
itw,ssl_aasist_wavefake,ours_fixed,0,0,0.1,0.9,disjoint_eval,5129,0.8953012283,4.943379791,4.985656376,0.9883170634,96.23708325,95.18521402,6.145251397,3.484320557,97.75784753,1.520764282,0.5,0,0,1.501267304,839
itw,ssl_aasist_wavefake,ours_fixed,0,0,0.1,0.95,available_pool,12438,0.9499919601,4.942450914,4.963186872,0.9889181681,92.63547194,94.60081376,3.215434084,7.582938389,98.6251809,5.989708956,0.5,0,0,0.820067535,1559
itw,ssl_aasist_wavefake,ours_fixed,0,0,0.1,0.95,disjoint_eval,4438,0.9529067147,3.853086976,3.841045142,0.9940906998,92.83461018,95.33060063,1.913875598,7.42492315,98.87336638,6.038756196,0.5,0,0,0.9689049121,925
itw,ssl_aasist_wavefake,ours_fixed,0,0,0.1,0.97,available_pool,12181,0.9700353009,4.657534247,4.664582966,0.9885903488,89.39331746,93.73630833,1.643835616,10.88354773,98.96560217,9.572284706,0.5,0,0,0.6157129956,1846
itw,ssl_aasist_wavefake,ours_fixed,0,0,0.1,0.97,disjoint_eval,4181,0.9703420234,6.334730096,6.3931715,0.9876786041,89.16527147,93.24435265,2.419354839,11.09193986,98.97153791,9.806266443,0.5,0,0,0.717531691,1067
itw,ssl_aasist_wavefake,ours_fixed,0,0,0.21,0.97,available_pool,12181,0.9700353009,4.931506849,4.936978882,0.9854872891,74.55873902,86.48816093,0.8219178082,26.20176032,98.46482226,23.90608324,0.5,0,0,0.377637304,2443
itw,ssl_aasist_wavefake,ours_fixed,0,0,0.21,0.97,disjoint_eval,4181,0.9703420234,6.596980256,6.528739653,0.9845627231,74.79071992,86.61920456,0.8064516129,25.95513927,98.49318345,23.70246353,0.5,0,0,0.5022721837,1504
itw,ssl_aasist_wavefake,ours_fixed,0,0,0.23,0.01,available_pool,20165,0.01001735681,5.268678777,5.117635943,0.9867597878,56.69228862,78.12703501,43.74592997,0,99.10736424,42.41507563,0.5,0,0,0.1934044136,3202
itw,ssl_aasist_wavefake,ours_fixed,0,0,0.23,0.01,disjoint_eval,12165,0.009453349774,5.125588697,5.168861627,0.9876124842,56.58857378,78.08713693,43.82572614,0,99.14508837,42.55651459,0.5,0,0,0.2055076038,2708
itw,ssl_aasist_wavefake,ours_fixed,0,0,0.25,0.97,available_pool,12181,0.9700353009,5.077315479,5.13743844,0.983982944,70.46219522,84.37661726,0.8219178082,30.42484766,98.24316559,27.78097036,0.5,0,0,0.336589771,2522
itw,ssl_aasist_wavefake,ours_fixed,0,0,0.25,0.97,disjoint_eval,4181,0.9703420234,6.605866404,6.528739653,0.9831036758,70.77254245,84.54870912,0.8064516129,30.09613015,98.34967711,27.57713466,0.5,0,0,0.4783544607,1598
itw,ssl_aasist_wavefake,ours_fixed,0,0,0.3,0.01,available_pool,20165,0.01001735681,5.271638091,5.34011436,0.9866855167,51.90181007,75.70755898,48.58488203,0,99.10240516,47.20059509,0.5,0,0.3173816018,0.2677907265,3173
itw,ssl_aasist_wavefake,ours_fixed,0,0,0.3,0.01,disjoint_eval,12165,0.009453349774,5.217391304,5.226952914,0.9874634674,52.0838471,75.81327801,48.37344398,0,99.12864776,47.04480066,0.5,0,0.271270037,0.3041512536,2682
itw,ssl_aasist_wavefake,ours_fixed,0,0,0.3,0.02,available_pool,20370,0.01998036328,5.232877716,5.209717831,0.986169315,58.86597938,79.0136753,41.9726494,0,98.49288169,39.62690231,0.5,0,0.004909180167,0.2503681885,3138
itw,ssl_aasist_wavefake,ours_fixed,0,0,0.3,0.02,disjoint_eval,12370,0.01907841552,5.084745763,5.076574299,0.9862124008,59.17542441,79.19070381,41.61859239,0,98.50444624,39.32902183,0.5,0,0.008084074373,0.2425222312,2658
itw,ssl_aasist_wavefake,ours_fixed,0,0,0.3,0.05,available_pool,21014,0.0500142762,5.085718011,5.036074588,0.9853796603,59.79822975,78.84085558,42.31828883,0,97.26848767,37.47025792,0.5,0,0.08089844865,0.5520129438,3137
itw,ssl_aasist_wavefake,ours_fixed,0,0,0.3,0.05,disjoint_eval,13014,0.05071461503,5.136067459,5.086206897,0.9855656492,60.15060704,79.01084669,41.97830662,0,97.19532811,37.04472107,0.5,0,0.09220839096,0.5839864761,2682
itw,ssl_aasist_wavefake,ours_fixed,0,0,0.3,0.1,available_pool,22181,0.09999549164,5.04716928,5.059487419,0.9852719641,68.20251567,82.31478122,35.3253519,0.04508566276,96.22650016,28.02398449,0.5,0,0,0.671746089,3053
itw,ssl_aasist_wavefake,ours_fixed,0,0,0.3,0.1,disjoint_eval,14181,0.1019674212,5.036867378,5.040891,0.9855461447,68.06995275,82.19157026,35.54770318,0.06915629322,96.3190184,28.24906565,0.5,0,0,0.6840138213,2685
itw,ssl_aasist_wavefake,ours_fixed,0,0,0.3,0.3718,available_pool,31778,0.3717980993,4.869007664,4.87208318,0.9868217035,94.99968532,95.16686339,5.485147523,4.181125688,95.23255082,0.2328655044,0.5,0,0,0.7426521493,1953
itw,ssl_aasist_wavefake,ours_fixed,0,0,0.3,0.3718,disjoint_eval,23778,0.3729077298,4.836403398,4.836760214,0.9870450769,95.01219615,95.19794819,5.532828113,4.071275516,95.25191353,0.2397173858,0.5,0,0,0.7359744301,1741
itw,ssl_aasist_wavefake,ours_fixed,0,0,0.3,0.9,available_pool,13129,0.8999923833,6.016755522,6.017010124,0.9785201279,73.2729073,84.44065671,1.599390708,29.51929587,96.86190875,23.58900145,0.5,0,0,0.3046690532,2491
itw,ssl_aasist_wavefake,ours_fixed,0,0,0.3,0.9,disjoint_eval,5129,0.8953012283,5.959031657,5.952076804,0.9825856968,73.58159485,84.75275193,1.117318436,29.3771777,96.86098655,23.27939169,0.5,0,0,0.3704425814,1715
itw,ssl_aasist_wavefake,ours_fixed,0,0,0.3,0.95,available_pool,12438,0.9499919601,5.655345517,5.716334819,0.9819335927,68.47563917,83.02731922,0.8038585209,33.14150305,97.45939862,28.98375945,0.5,0,0,0.2813957228,2545
itw,ssl_aasist_wavefake,ours_fixed,0,0,0.3,0.95,disjoint_eval,4438,0.9529067147,4.055881027,3.947453276,0.9879686964,68.25146462,83.34121542,0,33.31756917,97.65660207,29.40513745,0.5,0,0,0.3830554304,1710
itw,ssl_aasist_wavefake,ours_fixed,0,0,0.3,0.97,available_pool,12181,0.9700353009,5.205479452,5.205143247,0.9812742879,65.42155816,81.77844529,0.8219178082,35.6211916,97.85731878,32.43576061,0.5,0,0,0.2873327313,2619
itw,ssl_aasist_wavefake,ours_fixed,0,0,0.3,0.97,disjoint_eval,4181,0.9703420234,6.451612903,6.467117765,0.9806000382,65.86940923,82.02221171,0.8064516129,35.14912497,98.08658216,32.21717293,0.5,0,0,0.3587658455,1698
itw,ssl_aasist_wavefake,ours_fixed,0,0,0.45,0.3718,available_pool,31778,0.3717980993,4.905200905,4.912502433,0.9863128718,88.76581283,90.96345802,17.60757401,0.465509945,95.13814589,6.372333061,0.5,0,0,1.022720121,2502
itw,ssl_aasist_wavefake,ours_fixed,0,0,0.45,0.3718,disjoint_eval,23778,0.3729077298,4.887855846,4.883855933,0.9865029482,88.75431071,90.94432462,17.67151767,0.439833089,95.16780217,6.413491463,0.5,0,0,1.064008748,2261
itw,ssl_aasist_wavefake,ours_fixed,0,0,0.4,0.3718,available_pool,31778,0.3717980993,4.855560451,4.857832737,0.9866100191,93.31927749,94.3734807,9.738015328,1.515023275,95.23569765,1.916420165,0.5,0,0,0.7961482787,2180
itw,ssl_aasist_wavefake,ours_fixed,0,0,0.4,0.3718,disjoint_eval,23778,0.3729077298,4.804330664,4.809783869,0.9868263172,93.35099672,94.42426591,9.798135605,1.353332581,95.2561191,1.905122382,0.5,0,0,0.8200857936,1960
itw,ssl_aasist_wavefake,ours_fixed,0,0,0.5,0.3718,available_pool,31778,0.3717980993,4.985794206,4.988159114,0.9860155846,87.6518346,90.09063594,19.42092872,0.3977994075,95.0783561,7.426521493,0.5,0,0,1.07621625,2620
itw,ssl_aasist_wavefake,ours_fixed,0,0,0.5,0.3718,disjoint_eval,23778,0.3729077298,4.954718724,4.955792853,0.9861884738,87.71553537,90.13207661,19.37495808,0.3608886884,95.10892422,7.393388847,0.5,0,0,1.03456977,2365
itw,ssl_aasist_wavefake,ours_fixed,1,0,0.06,0.01,available_pool,20165,0.01001735681,5.062110276,5.007432066,0.9867017596,92.72005951,94.8530772,7.323548565,2.97029703,99.11728242,6.397222911,0.5,0,0,0.9918175056,1685
itw,ssl_aasist_wavefake,ours_fixed,1,0,0.06,0.01,disjoint_eval,12165,0.0087135224,5.055487053,4.887721846,0.9847628093,92.83189478,94.98178766,7.206236006,2.830188679,99.21907111,6.387176326,0.5,0,0,1.035758323,1335
itw,ssl_aasist_wavefake,ours_fixed,1,0,0.08,0.97,available_pool,12181,0.9700353009,4.657534247,4.660351416,0.9891920405,92.55397751,95.09994574,2.191780822,7.608327691,99.0066497,6.452672194,0.5,0,0,0.7881126344,1537
itw,ssl_aasist_wavefake,ours_fixed,1,0,0.08,0.97,disjoint_eval,4181,0.9691461373,3.875968992,3.887638988,0.9946949348,92.63334131,95.82415039,0.7751937984,7.576505429,98.99545563,6.362114327,0.5,0,0,0.8371203061,885
itw,ssl_aasist_wavefake,ours_fixed,1,0,0.15,0.01,available_pool,20165,0.01001735681,5.327924273,5.380188497,0.9865935148,72.804364,86.26458949,27.47082102,0,99.12224151,26.31787751,0.5,0,0,0.3173816018,2906
itw,ssl_aasist_wavefake,ours_fixed,1,0,0.15,0.01,disjoint_eval,12165,0.0087135224,5.327708773,5.483808382,0.9846877068,72.675709,86.21776267,27.56447467,0,99.2108508,26.5351418,0.5,0,0,0.3123715577,2498
itw,ssl_aasist_wavefake,ours_fixed,1,0,0.17,0.97,available_pool,12181,0.9700353009,4.931506849,4.932747331,0.9869531446,80.73228799,89.40477736,1.369863014,19.82058226,98.76857401,18.03628602,0.5,0,0,0.4433133569,2237
itw,ssl_aasist_wavefake,ours_fixed,1,0,0.17,0.97,disjoint_eval,4181,0.9691461373,3.875968992,3.875299402,0.9922738891,81.22458742,90.31342547,0,19.37314906,98.80411385,17.57952643,0.5,0,0,0.5501076298,1365
itw,ssl_aasist_wavefake,ours_fixed,1,0,0.3,0.01,available_pool,20165,0.01001735681,5.244114888,5.332600459,0.9866944441,58.22464667,78.90096679,42.19806642,0,99.09744607,40.8727994,0.5,0,0.1190181007,0.262831639,3125
itw,ssl_aasist_wavefake,ours_fixed,1,0,0.3,0.01,disjoint_eval,12165,0.0087135224,5.249589876,4.999671427,0.9849419599,58.07644883,78.85396799,42.29206402,0,99.2108508,41.13440197,0.5,0,0.1315248664,0.2548294287,2642
itw,ssl_aasist_wavefake,ours_fixed,1,0,0.3,0.97,available_pool,12181,0.9700353009,5.245656895,5.230532549,0.9811043303,64.87973073,81.49916296,0.8219178082,36.17975626,97.83269026,32.95295953,0.5,0,0,0.2955422379,2598
itw,ssl_aasist_wavefake,ours_fixed,1,0,0.3,0.97,disjoint_eval,4181,0.9691461373,4.935834156,4.793498473,0.9864427175,65.65414972,82.28035538,0,35.43928924,97.84740493,32.1932552,0.5,0,0,0.3826835685,1666
itw,ssl_aasist_wavefake,ours_fixed,1,0,0.5,0.3718,available_pool,31778,0.3717980993,4.954923956,4.954476403,0.985856136,87.74938637,90.16309775,19.25061364,0.4231908591,95.08150293,7.332116559,0.5,0,0,1.079363081,2609
itw,ssl_aasist_wavefake,ours_fixed,1,0,0.5,0.3718,disjoint_eval,23778,0.3715198923,4.904384171,4.904279425,0.9862878352,87.95525275,90.32962211,18.91059957,0.4301562146,95.16780217,7.212549415,0.5,0,0,1.101858861,2378
itw,ssl_aasist_wavefake,ours_fixed,2,0,0.06,0.01,available_pool,20165,0.01001735681,5.003191437,4.977376463,0.9870109951,91.4505331,94.70193125,8.615939488,1.98019802,99.11728242,7.666749318,0.5,0,0,0.8727994049,1876
itw,ssl_aasist_wavefake,ours_fixed,2,0,0.06,0.01,disjoint_eval,12165,0.009042334566,5.099796334,5.273933864,0.9878665963,91.30291821,94.71098375,8.759850684,1.818181818,99.2108508,7.907932594,0.5,0,0,0.8795725442,1516
itw,ssl_aasist_wavefake,ours_fixed,2,0,0.08,0.97,available_pool,12181,0.9700353009,4.657534247,4.660351416,0.9892334286,92.84951974,95.25228156,2.191780822,7.30365606,99.01485921,6.165339463,0.5,0,0,0.7799031278,1521
itw,ssl_aasist_wavefake,ours_fixed,2,0,0.08,0.97,disjoint_eval,4181,0.9686677828,5.432098765,5.387805108,0.9799877486,92.70509448,94.01856564,4.580152672,7.382716049,98.92370246,6.218607989,0.5,0,0,0.8610380292,904
itw,ssl_aasist_wavefake,ours_fixed,2,0,0.15,0.01,available_pool,20165,0.01001735681,5.270365998,5.352637528,0.9865873152,73.28539549,86.50753895,26.98492211,0,99.11232333,25.82692785,0.5,0,0,0.3124225143,2896
itw,ssl_aasist_wavefake,ours_fixed,2,0,0.15,0.01,disjoint_eval,12165,0.009042334566,5.378817929,5.414954187,0.9877199201,73.28401151,86.52011613,26.95976773,0,99.19441019,25.91039868,0.5,0,0,0.3452527744,2458
itw,ssl_aasist_wavefake,ours_fixed,2,0,0.17,0.97,available_pool,12181,0.9700353009,4.931506849,4.92428423,0.986603491,78.69633035,88.4881076,1.095890411,21.92789438,98.69468845,19.9983581,0.5,0,0,0.4104753304,2317
itw,ssl_aasist_wavefake,ours_fixed,2,0,0.17,0.97,disjoint_eval,4181,0.9686677828,6.106870229,6.090472152,0.9771718028,78.4022961,87.37451701,3.053435115,22.19753086,98.66060751,20.25831141,0.5,0,0,0.5022721837,1445
itw,ssl_aasist_wavefake,ours_fixed,2,0,0.3,0.01,available_pool,20165,0.01001735681,5.332834355,5.385197764,0.9864834102,56.24597074,77.90161799,44.19676401,0,99.07760972,42.83163898,0.5,0,0.04463178775,0.2330771138,3126
itw,ssl_aasist_wavefake,ours_fixed,2,0,0.3,0.01,disjoint_eval,12165,0.009042334566,5.246260489,5.336148712,0.9878405792,56.15289766,77.87639983,44.24720033,0,99.17796958,43.02507193,0.5,0,0.0164406083,0.2548294287,2639
itw,ssl_aasist_wavefake,ours_fixed,2,0,0.3,0.97,available_pool,12181,0.9700353009,5.322117523,5.397139704,0.9813492965,65.64321484,81.89269716,0.8219178082,35.39268788,97.85731878,32.21410393,0.5,0,0,0.2627042115,2590
itw,ssl_aasist_wavefake,ours_fixed,2,0,0.3,0.97,disjoint_eval,4181,0.9686677828,6.106870229,6.102817831,0.9720714353,65.70198517,81.18829517,2.290076336,35.33333333,97.89524037,32.1932552,0.5,0,0,0.4066012916,1690
itw,ssl_aasist_wavefake,ours_fixed,2,0,0.5,0.3718,available_pool,31778,0.3717980993,4.948990077,4.94851722,0.986232838,86.96267858,89.55248483,20.54801383,0.3470165044,95.11297124,8.150292655,0.5,0,0,1.057335263,2645
itw,ssl_aasist_wavefake,ours_fixed,2,0,0.5,0.3718,disjoint_eval,23778,0.3720245605,4.916390054,4.908376864,0.9863405302,87.00058878,89.58063274,20.49959818,0.3391363328,95.15939103,8.158802254,0.5,0,0,1.064008748,2422
itw,ssl_aasist_wavefake,ours_gmm,0,0,0.3,0,available_pool,31779,0.3718178671,4.608525773,4.610457876,0.9881154607,95.37115705,95.40041808,4.713720383,4.485443466,95.46555902,0.09440196356,0.5,0,0,0.74262878,1945
itw,ssl_aasist_wavefake,ours_gmm,0,0,0.3,0,disjoint_eval,11779,0.3732914509,4.63952695,4.642982115,0.9886690157,95.33067323,95.38727792,4.836087781,4.389356379,95.41557008,0.08489685033,0.5,0,0,0.789540708,1322
itw,ssl_aasist_wavefake,ours_oracle,0,0,0.3,0,available_pool,31779,0.3718178671,4.671631686,4.670134332,0.9877408446,95.33339627,95.31855497,4.623553574,4.739336493,95.39633091,0.06293464237,0.5,0,0,0.7992699581,1897
itw,ssl_aasist_wavefake,ours_oracle,0,0,0.3,0,disjoint_eval,11779,0.3732914509,4.700623137,4.704189213,0.9882923519,95.30520418,95.31178033,4.714169602,4.662269729,95.37312166,0.06791748026,0.5,0,0,0.7980303931,1302
itw,ssl_aasist_wavefake,sar,0,0,0.3,0,available_pool,31779,0.3718178671,5.016191801,5.016447617,0.9856932473,88.11793952,90.43888862,18.61443671,0.5077860528,95.07851097,6.960571447,0.5,0,0,1.129676831,2823
itw,ssl_aasist_wavefake,sar,0,0,0.3,0,disjoint_eval,11779,0.3732914509,4.923929422,4.919501591,0.9862725053,88.08048221,90.38922255,18.72121376,0.5003411417,95.11843111,7.037948892,0.5,0,0,1.19704559,1984
itw,ssl_aasist_wavefake,shot,0,0,0.3,0,available_pool,31779,0.3718178671,4.967517671,4.967132662,0.9826233224,85.25126656,88.21242878,23.33817562,0.2369668246,95.04389691,9.792630353,0.5,0,0,4.210327575,2120
itw,ssl_aasist_wavefake,shot,0,0,0.3,0,disjoint_eval,11779,0.3732914509,4.859362066,4.881037273,0.9829274344,85.35529332,88.27479106,23.24573286,0.2046850125,95.20332796,9.848034638,0.5,0,0,4.363698107,1407
itw,ssl_aasist_wavefake,source,0,0,0.3,0,available_pool,31779,0.3718178671,5.060450924,5.059975588,0.9854131167,78.24349413,82.66742123,34.58898963,0.07616790792,95.00613613,16.762642,0.5,0,0,1.230372258,3358
itw,ssl_aasist_wavefake,source,0,0,0.3,0,disjoint_eval,11779,0.3732914509,5.015395856,5.019173007,0.9859058543,78.43620002,82.78219577,34.36738011,0.0682283375,95.05051363,16.61431361,0.5,0,0,1.451736141,2375
itw,ssl_aasist_wavefake,source,0,0,0.02,0.01,available_pool,20165,0.01001735681,5.095631641,5.027469135,0.9859922788,65.72278701,82.68797275,34.6240545,0,99.1272006,33.40441359,0.5,0,0,0.2231589388,3369
itw,ssl_aasist_wavefake,source,0,0,0.02,0.01,disjoint_eval,12165,0.009453349774,4.679306172,4.518311384,0.9870759517,65.63090834,82.65145228,34.69709544,0,99.15330867,33.52240033,0.5,0,0,0.2630497328,2806
itw,ssl_aasist_wavefake,source,0,0,0.02,0.02,available_pool,20370,0.01998036328,5.15970516,5.152111258,0.9856010647,66.11192931,82.71051445,34.5789711,0,98.44869907,32.33676976,0.5,0,0,0.2110947472,3328
itw,ssl_aasist_wavefake,source,0,0,0.02,0.02,disjoint_eval,12370,0.01907841552,4.835695375,4.753452269,0.985556763,66.23282134,82.78803362,34.42393275,0,98.48019402,32.24737268,0.5,0,0,0.2182700081,2828
itw,ssl_aasist_wavefake,source,0,0,0.02,0.05,available_pool,21014,0.0500142762,5.137963844,5.131222066,0.9848915546,67.05053774,82.61284804,34.67915644,0.09514747859,97.25421148,30.20367374,0.5,0,0,0.2664890073,3366
itw,ssl_aasist_wavefake,source,0,0,0.02,0.05,disjoint_eval,13014,0.05071461503,5.151515152,5.149822656,0.9850722499,67.30444137,82.77885705,34.4422859,0,97.21838021,29.91393884,0.5,0,0,0.2612571077,2863
itw,ssl_aasist_wavefake,source,0,0,0.02,0.1,available_pool,22181,0.09999549164,5.118186307,5.114590487,0.9846047017,68.86073667,82.68045772,34.5939989,0.04508566276,96.16789144,27.30715477,0.5,0,0,0.4328028493,3403
itw,ssl_aasist_wavefake,source,0,0,0.02,0.1,disjoint_eval,14181,0.1019674212,5.113336848,5.114731024,0.9848861053,68.66229462,82.52137003,34.88810365,0.06915629322,96.26260489,27.60031027,0.5,0,0,0.4442563994,2944
