corpus,ckpt,arm,seed,eval_sub,q,skew,rule,setting,pi_hat,n,prior,eer,legacy_eer,auc,accuracy,balanced_accuracy,fpr,fnr,oracle_accuracy,threshold_gap,threshold,exact_one_pct,near_one_pct,largest_tie_pct,n_unique
itw,ssl_aasist_wavefake,source,0,0,0.1,0.01,bbse_quantile,available_pool,0.3588894549,20165,0.01001735681,5.095631641,5.027469135,0.9859922788,65.18720555,82.41747232,35.16505535,0,99.1272006,33.93999504,0.4779212773,0,0,0.2231589388,3369
itw,ssl_aasist_wavefake,source,0,0,0.1,0.01,bbse_quantile,disjoint_eval,0.3588894549,12165,0.009453349774,4.679306172,4.518311384,0.9870759517,65.17879162,82.42323651,35.15352697,0,99.15330867,33.97451706,0.4779212773,0,0,0.2630497328,2806
itw,ssl_aasist_wavefake,source,0,0,0.1,0.02,median,available_pool,0.3689505858,20370,0.01998036328,5.15970516,5.152111258,0.9856010647,52.77859597,75.90792967,48.18414066,0,98.44869907,45.67010309,0.1179780215,0,0,0.2110947472,3328
itw,ssl_aasist_wavefake,source,0,0,0.1,0.02,median,disjoint_eval,0.3689505858,12370,0.01907841552,4.835695375,4.753452269,0.985556763,53.20129345,76.14554145,47.70891709,0,98.48019402,45.27890057,0.1179780215,0,0,0.2182700081,2828
itw,ssl_aasist_wavefake,source,0,0,0.1,0.02,bbse_quantile,available_pool,0.3689505858,20370,0.01998036328,5.15970516,5.152111258,0.9856010647,65.44918999,82.37238892,35.25522216,0,98.44869907,32.99950908,0.4772029221,0,0,0.2110947472,3328
itw,ssl_aasist_wavefake,source,0,0,0.1,0.02,bbse_quantile,disjoint_eval,0.3689505858,12370,0.01907841552,4.835695375,4.753452269,0.985556763,65.58609539,82.45838141,35.08323718,0,98.48019402,32.89409863,0.4772029221,0,0,0.2182700081,2828
itw,ssl_aasist_wavefake,source,0,0,0.1,0.05,median,available_pool,0.3894549159,21014,0.0500142762,5.137963844,5.131222066,0.9848915546,55.30598649,76.47648149,47.04703702,0,97.25421148,41.94822499,0.1336413622,0,0,0.2664890073,3366
itw,ssl_aasist_wavefake,source,0,0,0.1,0.05,median,disjoint_eval,0.3894549159,13014,0.05071461503,5.151515152,5.149822656,0.9850722499,55.56323959,76.59462522,46.81074955,0,97.21838021,41.65514062,0.1336413622,0,0,0.2612571077,2863
itw,ssl_aasist_wavefake,source,0,0,0.1,0.05,bbse_quantile,available_pool,0.3894549159,21014,0.0500142762,5.137963844,5.131222066,0.9848915546,66.27962311,82.2070974,35.49065772,0.09514747859,97.25421148,30.97458837,0.4663823247,0,0,0.2664890073,3366
itw,ssl_aasist_wavefake,source,0,0,0.1,0.05,bbse_quantile,disjoint_eval,0.3894549159,13014,0.05071461503,5.151515152,5.149822656,0.9850722499,66.50530198,82.35794075,35.2841185,0,97.21838021,30.71307822,0.4663823247,0,0,0.2612571077,2863
itw,ssl_aasist_wavefake,source,0,0,0.1,0.1,median,available_pool,0.4119969435,22181,0.09999549164,5.118186307,5.114590487,0.9846047017,59.01898021,77.23288083,45.53423834,0,96.16789144,37.14891123,0.1592174023,0,0,0.4328028493,3403
itw,ssl_aasist_wavefake,source,0,0,0.1,0.1,median,disjoint_eval,0.4119969435,14181,0.1019674212,5.113336848,5.114731024,0.9848861053,58.67710317,76.99254024,46.01491951,0,96.26260489,37.58550173,0.1592174023,0,0,0.4442563994,2944
itw,ssl_aasist_wavefake,source,0,0,0.1,0.1,bbse_quantile,available_pool,0.4119969435,22181,0.09999549164,5.118186307,5.114590487,0.9846047017,68.24309093,82.33732292,35.2802685,0.04508566276,96.16789144,27.9248005,0.4752534926,0,0,0.4328028493,3403
itw,ssl_aasist_wavefake,source,0,0,0.1,0.1,bbse_quantile,disjoint_eval,0.4119969435,14181,0.1019674212,5.113336848,5.114731024,0.9848861053,68.12636626,82.22297976,35.48488418,0.06915629322,96.26260489,28.13623863,0.4752534926,0,0,0.4442563994,2944
itw,ssl_aasist_wavefake,source,0,0,0.1,0.9,median,available_pool,0.9530056037,13129,0.8999923833,5.255140899,5.255363273,0.9850284652,59.98933658,77.46702291,0.6854531607,44.38050102,97.74544901,37.75611242,0.9998313189,0,0,2.8638891,1190
itw,ssl_aasist_wavefake,source,0,0,0.1,0.9,median,disjoint_eval,0.9530056037,5129,0.8953012283,5.027932961,5.007433379,0.9876057624,60.28465588,77.65567922,0.3724394786,44.31620209,97.79684149,37.51218561,0.9998313189,0,0,3.022031585,693
itw,ssl_aasist_wavefake,source,0,0,0.1,0.9,bbse_quantile,available_pool,0.9530056037,13129,0.8999923833,5.255140899,5.255363273,0.9850284652,94.73684211,73.85546068,52.24676314,0.0423155044,97.74544901,3.008606901,0.06754669547,0,0,2.8638891,1190
itw,ssl_aasist_wavefake,source,0,0,0.1,0.9,bbse_quantile,disjoint_eval,0.9530056037,5129,0.8953012283,5.027932961,5.007433379,0.9876057624,94.46285826,73.72123976,52.51396648,0.04355400697,97.79684149,3.333983233,0.06754669547,0,0,3.022031585,693
itw,ssl_aasist_wavefake,source,0,0,0.1,0.95,median,available_pool,0.9835710647,12438,0.9499919601,4.662379421,4.667005554,0.9893568343,55.34651873,76.42181455,0.1607717042,46.99559919,98.71361955,43.36710082,0.9998365641,0,0,3.328509407,836
itw,ssl_aasist_wavefake,source,0,0,0.1,0.95,median,disjoint_eval,0.9835710647,4438,0.9529067147,3.452352802,3.400817549,0.994299443,54.91212258,76.3419248,0,47.31615039,98.98602974,44.07390717,0.9998365641,0,0,3.875619648,464
itw,ssl_aasist_wavefake,source,0,0,0.1,0.95,bbse_quantile,available_pool,0.9835710647,12438,0.9499919601,4.662379421,4.667005554,0.9893568343,96.71168998,67.1221865,65.75562701,0,98.71361955,2.001929571,0.01141961571,0,0,3.328509407,836
itw,ssl_aasist_wavefake,source,0,0,0.1,0.95,bbse_quantile,disjoint_eval,0.9835710647,4438,0.9529067147,3.452352802,3.400817549,0.994299443,97.13835061,69.61722488,60.76555024,0,98.98602974,1.847679135,0.01141961571,0,0,3.875619648,464
itw,ssl_aasist_wavefake,source,0,0,0.1,0.97,median,available_pool,0.9983443709,12181,0.9700353009,3.743597469,3.783921963,0.9899421263,54.54396191,76.43715046,0.2739726027,46.85172647,99.08874477,44.54478286,0.9998365641,0,0,3.234545604,695
itw,ssl_aasist_wavefake,source,0,0,0.1,0.97,median,disjoint_eval,0.9983443709,4181,0.9703420234,4.838709677,4.84725723,0.9891237368,55.13035159,76.87946759,0,46.24106483,99.18679742,44.05644583,0.9998365641,0,0,3.348481225,382
itw,ssl_aasist_wavefake,source,0,0,0.1,0.97,bbse_quantile,available_pool,0.9983443709,12181,0.9700353009,3.743597469,3.783921963,0.9899421263,97.17592973,52.87671233,94.24657534,0,99.08874477,1.91281504,0.0006824223092,0,0,3.234545604,695
itw,ssl_aasist_wavefake,source,0,0,0.1,0.97,bbse_quantile,disjoint_eval,0.9983443709,4181,0.9703420234,4.838709677,4.84725723,0.9891237368,97.20162641,52.82258065,94.35483871,0,99.18679742,1.985171012,0.0006824223092,0,0,3.348481225,382
itw,ssl_aasist_wavefake,source,0,0,0.21,0.97,median,available_pool,0.9983443709,12181,0.9700353009,3.743597469,3.783921963,0.9899421263,54.54396191,76.43715046,0.2739726027,46.85172647,99.08874477,44.54478286,0.9998365641,0,0,3.234545604,695
itw,ssl_aasist_wavefake,source,0,0,0.21,0.97,median,disjoint_eval,0.9983443709,4181,0.9703420234,4.838709677,4.84725723,0.9891237368,55.13035159,76.87946759,0,46.24106483,99.18679742,44.05644583,0.9998365641,0,0,3.348481225,382
itw,ssl_aasist_wavefake,source,0,0,0.21,0.97,bbse_quantile,available_pool,0.9983443709,12181,0.9700353009,3.743597469,3.783921963,0.9899421263,97.17592973,52.87671233,94.24657534,0,99.08874477,1.91281504,0.0006824223092,0,0,3.234545604,695
itw,ssl_aasist_wavefake,source,0,0,0.21,0.97,bbse_quantile,disjoint_eval,0.9983443709,4181,0.9703420234,4.838709677,4.84725723,0.9891237368,97.20162641,52.82258065,94.35483871,0,99.18679742,1.985171012,0.0006824223092,0,0,3.348481225,382
itw,ssl_aasist_wavefake,source,0,0,0.23,0.01,median,available_pool,0.3588894549,20165,0.01001735681,5.095631641,5.027469135,0.9859922788,51.31663774,75.41201222,49.17597555,0,99.1272006,47.81056286,0.105763562,0,0,0.2231589388,3369
itw,ssl_aasist_wavefake,source,0,0,0.23,0.01,median,disjoint_eval,0.3588894549,12165,0.009453349774,4.679306172,4.518311384,0.9870759517,51.46732429,75.50207469,48.99585062,0,99.15330867,47.68598438,0.105763562,0,0,0.2630497328,2806
itw,ssl_aasist_wavefake,source,0,0,0.23,0.01,bbse_quantile,available_pool,0.3588894549,20165,0.01001735681,5.095631641,5.027469135,0.9859922788,65.18720555,82.41747232,35.16505535,0,99.1272006,33.93999504,0.4779212773,0,0,0.2231589388,3369
itw,ssl_aasist_wavefake,source,0,0,0.23,0.01,bbse_quantile,disjoint_eval,0.3588894549,12165,0.009453349774,4.679306172,4.518311384,0.9870759517,65.17879162,82.42323651,35.15352697,0,99.15330867,33.97451706,0.4779212773,0,0,0.2630497328,2806
itw,ssl_aasist_wavefake,source,0,0,0.25,0.97,median,available_pool,0.9983443709,12181,0.9700353009,3.743597469,3.783921963,0.9899421263,54.54396191,76.43715046,0.2739726027,46.85172647,99.08874477,44.54478286,0.9998365641,0,0,3.234545604,695
itw,ssl_aasist_wavefake,source,0,0,0.25,0.97,median,disjoint_eval,0.9983443709,4181,0.9703420234,4.838709677,4.84725723,0.9891237368,55.13035159,76.87946759,0,46.24106483,99.18679742,44.05644583,0.9998365641,0,0,3.348481225,382
itw,ssl_aasist_wavefake,source,0,0,0.25,0.97,bbse_quantile,available_pool,0.9983443709,12181,0.9700353009,3.743597469,3.783921963,0.9899421263,97.17592973,52.87671233,94.24657534,0,99.08874477,1.91281504,0.0006824223092,0,0,3.234545604,695
itw,ssl_aasist_wavefake,source,0,0,0.25,0.97,bbse_quantile,disjoint_eval,0.9983443709,4181,0.9703420234,4.838709677,4.84725723,0.9891237368,97.20162641,52.82258065,94.35483871,0,99.18679742,1.985171012,0.0006824223092,0,0,3.348481225,382
itw,ssl_aasist_wavefake,source,0,0,0.3,0.01,median,available_pool,0.3588894549,20165,0.01001735681,5.095631641,5.027469135,0.9859922788,51.31663774,75.41201222,49.17597555,0,99.1272006,47.81056286,0.105763562,0,0,0.2231589388,3369
itw,ssl_aasist_wavefake,source,0,0,0.3,0.01,median,disjoint_eval,0.3588894549,12165,0.009453349774,4.679306172,4.518311384,0.9870759517,51.46732429,75.50207469,48.99585062,0,99.15330867,47.68598438,0.105763562,0,0,0.2630497328,2806
itw,ssl_aasist_wavefake,source,0,0,0.3,0.01,bbse_quantile,available_pool,0.3588894549,20165,0.01001735681,5.095631641,5.027469135,0.9859922788,65.18720555,82.41747232,35.16505535,0,99.1272006,33.93999504,0.4779212773,0,0,0.2231589388,3369
itw,ssl_aasist_wavefake,source,0,0,0.3,0.01,bbse_quantile,disjoint_eval,0.3588894549,12165,0.009453349774,4.679306172,4.518311384,0.9870759517,65.17879162,82.42323651,35.15352697,0,99.15330867,33.97451706,0.4779212773,0,0,0.2630497328,2806
itw,ssl_aasist_wavefake,source,0,0,0.3,0.02,median,available_pool,0.3689505858,20370,0.01998036328,5.15970516,5.152111258,0.9856010647,52.77859597,75.90792967,48.18414066,0,98.44869907,45.67010309,0.1179780215,0,0,0.2110947472,3328
itw,ssl_aasist_wavefake,source,0,0,0.3,0.02,median,disjoint_eval,0.3689505858,12370,0.01907841552,4.835695375,4.753452269,0.985556763,53.20129345,76.14554145,47.70891709,0,98.48019402,45.27890057,0.1179780215,0,0,0.2182700081,2828
itw,ssl_aasist_wavefake,source,0,0,0.3,0.02,bbse_quantile,available_pool,0.3689505858,20370,0.01998036328,5.15970516,5.152111258,0.9856010647,65.44918999,82.37238892,35.25522216,0,98.44869907,32.99950908,0.4772029221,0,0,0.2110947472,3328
itw,ssl_aasist_wavefake,source,0,0,0.3,0.02,bbse_quantile,disjoint_eval,0.3689505858,12370,0.01907841552,4.835695375,4.753452269,0.985556763,65.58609539,82.45838141,35.08323718,0,98.48019402,32.89409863,0.4772029221,0,0,0.2182700081,2828
itw,ssl_aasist_wavefake,source,0,0,0.3,0.05,median,available_pool,0.3894549159,21014,0.0500142762,5.137963844,5.131222066,0.9848915546,55.30598649,76.47648149,47.04703702,0,97.25421148,41.94822499,0.1336413622,0,0,0.2664890073,3366
itw,ssl_aasist_wavefake,source,0,0,0.3,0.05,median,disjoint_eval,0.3894549159,13014,0.05071461503,5.151515152,5.149822656,0.9850722499,55.56323959,76.59462522,46.81074955,0,97.21838021,41.65514062,0.1336413622,0,0,0.2612571077,2863
itw,ssl_aasist_wavefake,source,0,0,0.3,0.05,bbse_quantile,available_pool,0.3894549159,21014,0.0500142762,5.137963844,5.131222066,0.9848915546,66.27962311,82.2070974,35.49065772,0.09514747859,97.25421148,30.97458837,0.4663823247,0,0,0.2664890073,3366
itw,ssl_aasist_wavefake,source,0,0,0.3,0.05,bbse_quantile,disjoint_eval,0.3894549159,13014,0.05071461503,5.151515152,5.149822656,0.9850722499,66.50530198,82.35794075,35.2841185,0,97.21838021,30.71307822,0.4663823247,0,0,0.2612571077,2863
itw,ssl_aasist_wavefake,source,0,0,0.3,0.1,median,available_pool,0.4119969435,22181,0.09999549164,5.118186307,5.114590487,0.9846047017,59.01898021,77.23288083,45.53423834,0,96.16789144,37.14891123,0.1592174023,0,0,0.4328028493,3403
itw,ssl_aasist_wavefake,source,0,0,0.3,0.1,median,disjoint_eval,0.4119969435,14181,0.1019674212,5.113336848,5.114731024,0.9848861053,58.67710317,76.99254024,46.01491951,0,96.26260489,37.58550173,0.1592174023,0,0,0.4442563994,2944
itw,ssl_aasist_wavefake,source,0,0,0.3,0.1,bbse_quantile,available_pool,0.4119969435,22181,0.09999549164,5.118186307,5.114590487,0.9846047017,68.24309093,82.33732292,35.2802685,0.04508566276,96.16789144,27.9248005,0.4752534926,0,0,0.4328028493,3403
itw,ssl_aasist_wavefake,source,0,0,0.3,0.1,bbse_quantile,disjoint_eval,0.4119969435,14181,0.1019674212,5.113336848,5.114731024,0.9848861053,68.12636626,82.22297976,35.48488418,0.06915629322,96.26260489,28.13623863,0.4752534926,0,0,0.4442563994,2944
itw,ssl_aasist_wavefake,source,0,0,0.3,0.3718,median,available_pool,0.6050687723,31778,0.3717980993,5.05656789,5.056129337,0.9853417566,86.7014916,89.33769115,20.94374593,0.3808717732,94.96192334,8.260431745,0.927887857,0,0,1.233557807,3354
itw,ssl_aasist_wavefake,source,0,0,0.3,0.3718,median,disjoint_eval,0.6050687723,23778,0.3729077298,5.043768237,5.04556349,0.9855306176,86.76507696,89.37424682,20.89061766,0.3608886884,94.9785516,8.21347464,0.927887857,0,0,1.278492724,3058
itw,ssl_aasist_wavefake,source,0,0,0.3,0.3718,bbse_quantile,available_pool,0.6050687723,31778,0.3717980993,5.05656789,5.056129337,0.9853417566,76.95890239,81.64898206,36.64278916,0.05924672027,94.96192334,18.00302096,0.4231069982,0,0,1.233557807,3354
itw,ssl_aasist_wavefake,source,0,0,0.3,0.3718,bbse_quantile,disjoint_eval,0.6050687723,23778,0.3729077298,5.043768237,5.04556349,0.9855306176,77.1805871,81.7939503,36.35571055,0.05638885756,94.9785516,17.79796451,0.4231069982,0,0,1.278492724,3058
itw,ssl_aasist_wavefake,source,0,0,0.3,0.9,median,available_pool,0.9530056037,13129,0.8999923833,5.255140899,5.255363273,0.9850284652,59.98933658,77.46702291,0.6854531607,44.38050102,97.74544901,37.75611242,0.9998313189,0,0,2.8638891,1190
itw,ssl_aasist_wavefake,source,0,0,0.3,0.9,median,disjoint_eval,0.9530056037,5129,0.8953012283,5.027932961,5.007433379,0.9876057624,60.28465588,77.65567922,0.3724394786,44.31620209,97.79684149,37.51218561,0.9998313189,0,0,3.022031585,693
itw,ssl_aasist_wavefake,source,0,0,0.3,0.9,bbse_quantile,available_pool,0.9530056037,13129,0.8999923833,5.255140899,5.255363273,0.9850284652,94.73684211,73.85546068,52.24676314,0.0423155044,97.74544901,3.008606901,0.06754669547,0,0,2.8638891,1190
itw,ssl_aasist_wavefake,source,0,0,0.3,0.9,bbse_quantile,disjoint_eval,0.9530056037,5129,0.8953012283,5.027932961,5.007433379,0.9876057624,94.46285826,73.72123976,52.51396648,0.04355400697,97.79684149,3.333983233,0.06754669547,0,0,3.022031585,693
itw,ssl_aasist_wavefake,source,0,0,0.3,0.95,median,available_pool,0.9835710647,12438,0.9499919601,4.662379421,4.667005554,0.9893568343,55.34651873,76.42181455,0.1607717042,46.99559919,98.71361955,43.36710082,0.9998365641,0,0,3.328509407,836
itw,ssl_aasist_wavefake,source,0,0,0.3,0.95,median,disjoint_eval,0.9835710647,4438,0.9529067147,3.452352802,3.400817549,0.994299443,54.91212258,76.3419248,0,47.31615039,98.98602974,44.07390717,0.9998365641,0,0,3.875619648,464
itw,ssl_aasist_wavefake,source,0,0,0.3,0.95,bbse_quantile,available_pool,0.9835710647,12438,0.9499919601,4.662379421,4.667005554,0.9893568343,96.71168998,67.1221865,65.75562701,0,98.71361955,2.001929571,0.01141961571,0,0,3.328509407,836
itw,ssl_aasist_wavefake,source,0,0,0.3,0.95,bbse_quantile,disjoint_eval,0.9835710647,4438,0.9529067147,3.452352802,3.400817549,0.994299443,97.13835061,69.61722488,60.76555024,0,98.98602974,1.847679135,0.01141961571,0,0,3.875619648,464
itw,ssl_aasist_wavefake,source,0,0,0.3,0.97,median,available_pool,0.9983443709,12181,0.9700353009,3.743597469,3.783921963,0.9899421263,54.54396191,76.43715046,0.2739726027,46.85172647,99.08874477,44.54478286,0.9998365641,0,0,3.234545604,695
itw,ssl_aasist_wavefake,source,0,0,0.3,0.97,median,disjoint_eval,0.9983443709,4181,0.9703420234,4.838709677,4.84725723,0.9891237368,55.13035159,76.87946759,0,46.24106483,99.18679742,44.05644583,0.9998365641,0,0,3.348481225,382
itw,ssl_aasist_wavefake,source,0,0,0.3,0.97,bbse_quantile,available_pool,0.9983443709,12181,0.9700353009,3.743597469,3.783921963,0.9899421263,97.17592973,52.87671233,94.24657534,0,99.08874477,1.91281504,0.0006824223092,0,0,3.234545604,695
itw,ssl_aasist_wavefake,source,0,0,0.3,0.97,bbse_quantile,disjoint_eval,0.9983443709,4181,0.9703420234,4.838709677,4.84725723,0.9891237368,97.20162641,52.82258065,94.35483871,0,99.18679742,1.985171012,0.0006824223092,0,0,3.348481225,382
itw,ssl_aasist_wavefake,source,0,0,0.45,0.3718,median,available_pool,0.6050687723,31778,0.3717980993,5.05656789,5.056129337,0.9853417566,86.7014916,89.33769115,20.94374593,0.3808717732,94.96192334,8.260431745,0.927887857,0,0,1.233557807,3354
itw,ssl_aasist_wavefake,source,0,0,0.45,0.3718,median,disjoint_eval,0.6050687723,23778,0.3729077298,5.043768237,5.04556349,0.9855306176,86.76507696,89.37424682,20.89061766,0.3608886884,94.9785516,8.21347464,0.927887857,0,0,1.278492724,3058
itw,ssl_aasist_wavefake,source,0,0,0.45,0.3718,bbse_quantile,available_pool,0.6050687723,31778,0.3717980993,5.05656789,5.056129337,0.9853417566,76.95890239,81.64898206,36.64278916,0.05924672027,94.96192334,18.00302096,0.4231069982,0,0,1.233557807,3354
itw,ssl_aasist_wavefake,source,0,0,0.45,0.3718,bbse_quantile,disjoint_eval,0.6050687723,23778,0.3729077298,5.043768237,5.04556349,0.9855306176,77.1805871,81.7939503,36.35571055,0.05638885756,94.9785516,17.79796451,0.4231069982,0,0,1.278492724,3058
itw,ssl_aasist_wavefake,source,0,0,0.4,0.3718,median,available_pool,0.6050687723,31778,0.3717980993,5.05656789,5.056129337,0.9853417566,86.7014916,89.33769115,20.94374593,0.3808717732,94.96192334,8.260431745,0.927887857,0,0,1.233557807,3354
itw,ssl_aasist_wavefake,source,0,0,0.4,0.3718,median,disjoint_eval,0.6050687723,23778,0.3729077298,5.043768237,5.04556349,0.9855306176,86.76507696,89.37424682,20.89061766,0.3608886884,94.9785516,8.21347464,0.927887857,0,0,1.278492724,3058
itw,ssl_aasist_wavefake,source,0,0,0.4,0.3718,bbse_quantile,available_pool,0.6050687723,31778,0.3717980993,5.05656789,5.056129337,0.9853417566,76.95890239,81.64898206,36.64278916,0.05924672027,94.96192334,18.00302096,0.4231069982,0,0,1.233557807,3354
itw,ssl_aasist_wavefake,source,0,0,0.4,0.3718,bbse_quantile,disjoint_eval,0.6050687723,23778,0.3729077298,5.043768237,5.04556349,0.9855306176,77.1805871,81.7939503,36.35571055,0.05638885756,94.9785516,17.79796451,0.4231069982,0,0,1.278492724,3058
itw,ssl_aasist_wavefake,source,0,0,0.5,0.3718,median,available_pool,0.6050687723,31778,0.3717980993,5.05656789,5.056129337,0.9853417566,86.7014916,89.33769115,20.94374593,0.3808717732,94.96192334,8.260431745,0.927887857,0,0,1.233557807,3354
itw,ssl_aasist_wavefake,source,0,0,0.5,0.3718,median,disjoint_eval,0.6050687723,23778,0.3729077298,5.043768237,5.04556349,0.9855306176,86.76507696,89.37424682,20.89061766,0.3608886884,94.9785516,8.21347464,0.927887857,0,0,1.278492724,3058
itw,ssl_aasist_wavefake,source,0,0,0.5,0.3718,bbse_quantile,available_pool,0.6050687723,31778,0.3717980993,5.05656789,5.056129337,0.9853417566,76.95890239,81.64898206,36.64278916,0.05924672027,94.96192334,18.00302096,0.4231069982,0,0,1.233557807,3354
itw,ssl_aasist_wavefake,source,0,0,0.5,0.3718,bbse_quantile,disjoint_eval,0.6050687723,23778,0.3729077298,5.043768237,5.04556349,0.9855306176,77.1805871,81.7939503,36.35571055,0.05638885756,94.9785516,17.79796451,0.4231069982,0,0,1.278492724,3058
itw,ssl_aasist_wavefake,source,1,0,0.06,0.01,median,available_pool,0.3587620988,20165,0.01001735681,5.095631641,5.027469135,0.9859922788,50.7364245,75.11897009,49.76205981,0,99.1272006,48.3907761,0.09964543581,0,0,0.2231589388,3369
itw,ssl_aasist_wavefake,source,1,0,0.06,0.01,median,disjoint_eval,0.3587620988,12165,0.0087135224,5.098165953,4.91259953,0.9841803742,50.43156597,74.99792686,50.00414628,0,99.23551171,48.80394575,0.09964543581,0,0,0.2794903411,2848
itw,ssl_aasist_wavefake,source,1,0,0.06,0.01,bbse_quantile,available_pool,0.3587620988,20165,0.01001735681,5.095631641,5.027469135,0.9859922788,65.08306472,82.36487502,35.27024996,0,99.1272006,34.04413588,0.4734061956,0,0,0.2231589388,3369
itw,ssl_aasist_wavefake,source,1,0,0.06,0.01,bbse_quantile,disjoint_eval,0.3587620988,12165,0.0087135224,5.098165953,4.91259953,0.9841803742,64.92396219,82.30781989,35.38436023,0,99.23551171,34.31154953,0.4734061956,0,0,0.2794903411,2848
itw,ssl_aasist_wavefake,source,1,0,0.08,0.97,median,available_pool,0.9980896587,12181,0.9700353009,3.743597469,3.783921963,0.9899421263,54.54396191,76.43715046,0.2739726027,46.85172647,99.08874477,44.54478286,0.9998365641,0,0,3.234545604,695
itw,ssl_aasist_wavefake,source,1,0,0.08,0.97,median,disjoint_eval,0.9980896587,4181,0.9691461373,2.993039443,3.043477429,0.9957614959,54.7237503,76.64116486,0,46.71767029,99.0672088,44.3434585,0.9998365641,0,0,3.324563502,385
itw,ssl_aasist_wavefake,source,1,0,0.08,0.97,bbse_quantile,available_pool,0.9980896587,12181,0.9700353009,3.743597469,3.783921963,0.9899421263,97.24160578,53.97260274,92.05479452,0,99.08874477,1.847138987,0.0008407596615,0,0,3.234545604,695
itw,ssl_aasist_wavefake,source,1,0,0.08,0.97,bbse_quantile,disjoint_eval,0.9980896587,4181,0.9691461373,2.993039443,3.043477429,0.9957614959,97.22554413,55.03875969,89.92248062,0,99.0672088,1.841664674,0.0008407596615,0,0,3.324563502,385
itw,ssl_aasist_wavefake,source,1,0,0.15,0.01,median,available_pool,0.3587620988,20165,0.01001735681,5.095631641,5.027469135,0.9859922788,50.7364245,75.11897009,49.76205981,0,99.1272006,48.3907761,0.09964543581,0,0,0.2231589388,3369
itw,ssl_aasist_wavefake,source,1,0,0.15,0.01,median,disjoint_eval,0.3587620988,12165,0.0087135224,5.098165953,4.91259953,0.9841803742,50.43156597,74.99792686,50.00414628,0,99.23551171,48.80394575,0.09964543581,0,0,0.2794903411,2848
itw,ssl_aasist_wavefake,source,1,0,0.15,0.01,bbse_quantile,available_pool,0.3587620988,20165,0.01001735681,5.095631641,5.027469135,0.9859922788,65.08306472,82.36487502,35.27024996,0,99.1272006,34.04413588,0.4734061956,0,0,0.2231589388,3369
itw,ssl_aasist_wavefake,source,1,0,0.15,0.01,bbse_quantile,disjoint_eval,0.3587620988,12165,0.0087135224,5.098165953,4.91259953,0.9841803742,64.92396219,82.30781989,35.38436023,0,99.23551171,34.31154953,0.4734061956,0,0,0.2794903411,2848
itw,ssl_aasist_wavefake,source,1,0,0.17,0.97,median,available_pool,0.9980896587,12181,0.9700353009,3.743597469,3.783921963,0.9899421263,54.54396191,76.43715046,0.2739726027,46.85172647,99.08874477,44.54478286,0.9998365641,0,0,3.234545604,695
itw,ssl_aasist_wavefake,source,1,0,0.17,0.97,median,disjoint_eval,0.9980896587,4181,0.9691461373,2.993039443,3.043477429,0.9957614959,54.7237503,76.64116486,0,46.71767029,99.0672088,44.3434585,0.9998365641,0,0,3.324563502,385
itw,ssl_aasist_wavefake,source,1,0,0.17,0.97,bbse_quantile,available_pool,0.9980896587,12181,0.9700353009,3.743597469,3.783921963,0.9899421263,97.24160578,53.97260274,92.05479452,0,99.08874477,1.847138987,0.0008407596615,0,0,3.234545604,695
itw,ssl_aasist_wavefake,source,1,0,0.17,0.97,bbse_quantile,disjoint_eval,0.9980896587,4181,0.9691461373,2.993039443,3.043477429,0.9957614959,97.22554413,55.03875969,89.92248062,0,99.0672088,1.841664674,0.0008407596615,0,0,3.324563502,385
itw,ssl_aasist_wavefake,source,1,0,0.3,0.01,median,available_pool,0.3587620988,20165,0.01001735681,5.095631641,5.027469135,0.9859922788,50.7364245,75.11897009,49.76205981,0,99.1272006,48.3907761,0.09964543581,0,0,0.2231589388,3369
itw,ssl_aasist_wavefake,source,1,0,0.3,0.01,median,disjoint_eval,0.3587620988,12165,0.0087135224,5.098165953,4.91259953,0.9841803742,50.43156597,74.99792686,50.00414628,0,99.23551171,48.80394575,0.09964543581,0,0,0.2794903411,2848
itw,ssl_aasist_wavefake,source,1,0,0.3,0.01,bbse_quantile,available_pool,0.3587620988,20165,0.01001735681,5.095631641,5.027469135,0.9859922788,65.08306472,82.36487502,35.27024996,0,99.1272006,34.04413588,0.4734061956,0,0,0.2231589388,3369
itw,ssl_aasist_wavefake,source,1,0,0.3,0.01,bbse_quantile,disjoint_eval,0.3587620988,12165,0.0087135224,5.098165953,4.91259953,0.9841803742,64.92396219,82.30781989,35.38436023,0,99.23551171,34.31154953,0.4734061956,0,0,0.2794903411,2848
itw,ssl_aasist_wavefake,source,1,0,0.3,0.97,median,available_pool,0.9980896587,12181,0.9700353009,3.743597469,3.783921963,0.9899421263,54.54396191,76.43715046,0.2739726027,46.85172647,99.08874477,44.54478286,0.9998365641,0,0,3.234545604,695
itw,ssl_aasist_wavefake,source,1,0,0.3,0.97,median,disjoint_eval,0.9980896587,4181,0.9691461373,2.993039443,3.043477429,0.9957614959,54.7237503,76.64116486,0,46.71767029,99.0672088,44.3434585,0.9998365641,0,0,3.324563502,385
itw,ssl_aasist_wavefake,source,1,0,0.3,0.97,bbse_quantile,available_pool,0.9980896587,12181,0.9700353009,3.743597469,3.783921963,0.9899421263,97.24160578,53.97260274,92.05479452,0,99.08874477,1.847138987,0.0008407596615,0,0,3.234545604,695
